episode_id,source,policy,task_id,task_name,init_state_index,environment_seed,policy_rng_seed,policy_rng_batch_size,action_horizon,maximum_control_steps,success,control_steps,censored,logical_vlm_forward_count,actual_vlm_forward_count,inference_latency_mean_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,episode_wall_seconds,peak_inference_gpu_memory_bytes,initial_observation_sha256,action_sha256,video,video_sha256,trajectory,trajectory_sha256,protocol_sha256
formal-lora-h10-task07-init05-env1005-policy1005,new_formal,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,1005,1005,1,10,280,True,113,False,12,12,0.33770066708317853,0.31829976300014096,0.44165562540056263,29.137015435999274,975956992,96710f4869095beff787fcb8690b9ad25c7f913dd8a20b04ce04de555d0fc932,858923cec486ad99976f9ffc6a6ed3a88541eb74d3eb1e569bfdda530e710d5c,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init05-env1005-policy1005.mp4,a41ffcea5ec567c2aad2c4806ccf2e8644334db04c6e306e5b2cf9a0bfd0e9c8,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task07-init05-env1005-policy1005.npz,00bdec5b6fee53970a023546c267653a1461a6aad0e2f847ba7391bbec65f15a,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task07-init06-env1006-policy1006,new_formal,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,1006,1006,1,10,280,True,111,False,12,12,0.36631104108361495,0.32531946250037436,0.5253768772997317,29.05457652699988,975956992,b49c9a6abda83f81f865745166bffdc278c8400f77d30b9a0456a03d8fb27f2f,6a2d19f16912442af621bcddb8f799ef2a81e73a2e18d6e1789633370ea0c8a6,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init06-env1006-policy1006.mp4,6615f590212e48c95e36929e0e320baed2f88d4344339668fcc71cb02efca665,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task07-init06-env1006-policy1006.npz,3ba1e4c94ed69cf9959d6a6ddb86927c939077e0b3e809e269c8810a7e92502a,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task07-init07-env1007-policy1007,new_formal,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,1007,1007,1,10,280,True,116,False,12,12,0.37302675050007866,0.326447843999631,0.555926524401093,29.741981114999362,975956992,f7dadced3c45a0df968fd87225a0a91b82e78b42614d9be45a161548149d30c8,1c3c56fc480a156969fce82842d783067544b8b53a32f78d6895e951a2bb1566,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init07-env1007-policy1007.mp4,c46a103cdf08ba964310349dff1804f9cc4406533c86ac2f8a4a1a6777e080cc,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task07-init07-env1007-policy1007.npz,42883817113aed631742deece072ff9a347266652815e5578aa694ebd845eace,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task07-init08-env1008-policy1008,new_formal,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,1,10,280,False,280,True,28,28,0.35505933950012797,0.33725345750008273,0.4475753226502092,54.4186527389993,975956992,781a18b9d1d0fa00b4afd878f2fff718b5b4d1561e3d2981e56cc4900e0688e9,f68e7cfe09ea1eca9012b60d4230bac1e8d7104e88b9b15387f968d63952f704,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init08-env1008-policy1008.mp4,610386554cf76fa7d28c991883f0deda6c55be2a520d0111212474283e8a31ba,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task07-init08-env1008-policy1008.npz,989da16f88ef420f82a0ccb4ee178c6c3d802713ca63d13f220002a3b2e047e9,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task07-init09-env1009-policy1009,new_formal,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,1009,1009,1,10,280,True,119,False,12,12,0.36470207750016925,0.32882894950034824,0.5316513102503448,30.58692020700073,975956992,9c094c1e205ca18b5de45751a2bf32688e60464f08668ff6e07ce5ed18b1641d,5c7410a241c10ddec039891d53f823df83ad7dd53839036f0cb7d48e8cc4cd7c,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init09-env1009-policy1009.mp4,4113c4e66a7f23122c053229c84f105d261f797e1db9e511c0e240b282a4c489,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task07-init09-env1009-policy1009.npz,a6e432120de056d8e4d6b2a0d746540c5e8d9f8f0153a88e7d10e4f96260f990,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init00-legacy-batch3,legacy_reused,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,1000,1008,3,10,280,True,91,False,10,,,,,,,,3d44055d746ab07d8331b9cfecce17b9303ae43345a6d6e92a73eff2dfad8b4a,external_asset_root/stage10_task5_lora_eval/videos/task_08/episode_00.mp4,62bf98cf168d18dcbcbd502fc6259c5fd949d53073bc9626d212501b6a3c6a95,external_asset_root/stage10_task5_lora_eval/trajectories/task_08.npz,39fbffc8a2c2d7ef5a546b5ec6b241d2ea461974b176d31cd7f8d3c5410d6c4c,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init01-legacy-batch3,legacy_reused,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,1001,1008,3,10,280,True,95,False,10,,,,,,,,ad6266bbde13d6d350986781a8811aff6b4d9bdb65e69b34e923d86a2ec1d902,external_asset_root/stage10_task5_lora_eval/videos/task_08/episode_01.mp4,970423ab18f1d11947fff05230a8c15c8c1c6effa6218d60b36aea992c27a45a,external_asset_root/stage10_task5_lora_eval/trajectories/task_08.npz,39fbffc8a2c2d7ef5a546b5ec6b241d2ea461974b176d31cd7f8d3c5410d6c4c,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init02-legacy-batch3,legacy_reused,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,1002,1008,3,10,280,False,280,True,28,,,,,,,,6a09c5f687e2a2eb537b1e61a2ee1a68e92098cd174b5eec86744b6f08f5a6ec,external_asset_root/stage10_task5_lora_eval/videos/task_08/episode_02.mp4,9bfadb7a014c55031979e06f9406935691151a26fbb349c7af9618ccb4e91fef,external_asset_root/stage10_task5_lora_eval/trajectories/task_08.npz,39fbffc8a2c2d7ef5a546b5ec6b241d2ea461974b176d31cd7f8d3c5410d6c4c,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init03-env1003-policy1003,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,3,1003,1003,1,10,280,True,98,False,10,10,0.35127547760002925,0.32881317700048385,0.4643919285497758,25.574604147999707,975956992,9cd81d718ac77a2c45371455053e05ea47a803248f92acb7a167d3fb0f7b6959,af5997d34231ca0361ba9a92373b26c54ff9d1119bfe8c33dd85dc414d05a882,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init03-env1003-policy1003.mp4,6f76127fdb19594ed3429caf983afbb8e4c38a0e51302628fd8f97525d96fe46,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init03-env1003-policy1003.npz,fffc47234ead9df18f6d36b86ac556cf39e93916218218af1313b729b39e35ec,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init04-env1004-policy1004,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,1,10,280,False,280,True,28,28,0.3454809907139601,0.32508840749960655,0.4163390016505218,53.39734094599953,975956992,bc5b98e97700c6685a868a910e6e4cb5455f533b725f224d5e24c06e033f4183,2695b69a65066d0ac8ccc00b7a1823e1790d6c368db3916644c153ddb341460f,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init04-env1004-policy1004.mp4,7c268c03db1b57379d8cb53bb0515adebde12c0610c53f4f4eaff6757303f360,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init04-env1004-policy1004.npz,c44607779435cbb865397c44d02968ab2fdda5674c2c5e26b93e5717afbdced4,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init05-env1005-policy1005,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,5,1005,1005,1,10,280,True,93,False,10,10,0.3649725311001021,0.33476407900070626,0.5028940194998539,24.898368411000774,975956992,bb65d4f0feb0f2793f9a9a943bd3987836ff901b7c15028289f9e68d332a874b,a7f097d5178aa2b341711f212241f983b1d8c5dde2d7db351f840a7f64a66264,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init05-env1005-policy1005.mp4,675dd5c0b54dffbde4fb14054024a662871f99804555b966fc071a3c7687babb,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init05-env1005-policy1005.npz,a3b4650c23596918ef536da64f7779a07b3530d5cccd697e002927191d6f68d5,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init06-env1006-policy1006,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,6,1006,1006,1,10,280,True,87,False,9,9,0.3726914123328445,0.3327265529987926,0.507819374599785,23.76320689899876,975956992,f392ff5240ed595d3ef1a719e903a4e307e8436318eb946f2ccd7c3b6994fc2f,4e053a8a03aa3fd5cdfe81171f036eca7839d4736bebab78e01b08f055c6878f,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init06-env1006-policy1006.mp4,2032d50fce3b3dac6c8d14e8e7972d22ee7f5aad60caab25afcc4ba7d05fb7cf,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init06-env1006-policy1006.npz,4a9538aff4d38b4142cb3e608fa9ee26524b662e70fc7cd1c0bcfef990641e33,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init07-env1007-policy1007,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,1007,1007,1,10,280,True,87,False,9,9,0.37798484644433,0.3499203370010946,0.4842477083995618,23.42079334400114,975956992,e023a6dab94c9a1dd082b11ec3b4f325b55a378fbbfffc35ec0e7a8aace506f3,4c1a02d08f88a3b39538dc267a3f323c7d5652b94d96ae8f3bcfa05800b75379,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init07-env1007-policy1007.mp4,8fa1412afee80c45bf0f20921fa50c536c71abcd75e740902a442227f20c71e6,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init07-env1007-policy1007.npz,8d4faa32d3bc944bcda6d4d4f60091758594746cdfdce4c8c3d012ffad8dd6c0,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init08-env1008-policy1008,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,1008,1008,1,10,280,True,98,False,10,10,0.3811551441998745,0.3360460644998966,0.5632548967493674,24.434240378999675,975956992,5284f5e56aa2be2fb4d6583719b64e6ff575d6bc2ef8cf13a9bc70652661f4e8,fbf4f80733ced34140b86d96f2a09800cc708c054d67b09e2f0a473f15b94d61,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init08-env1008-policy1008.mp4,84b9f24f652d7b88f3f777ae7e911594bd850112608d20cc071f048533a926ee,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init08-env1008-policy1008.npz,59d74a5b2ce789aba4f1cbfc8ed3287a3a45c9a12ebc56b4cb68ddd85207fb46,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-lora-h10-task08-init09-env1009-policy1009,new_formal,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,1009,1009,1,10,280,True,88,False,9,9,0.37415717733327053,0.34119540999927267,0.5161760929997399,23.685394539999834,975956992,f8f79c069c0a619c52d4d8ae518455a8718bb1af47b90dbcef94f56ff3279014,59d4584b3e3b5a073003fa24dc32afe18c36514afd0e3482c7e390484872ed48,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init09-env1009-policy1009.mp4,f1c2676b68019dffd5a6afd08c2101d3588bbef5bde06f22c3026a7bab4c25f1,outputs/statistical_evaluation_v1/trajectories/formal/lora-h10/formal-lora-h10-task08-init09-env1009-policy1009.npz,383ceb8a219f23ec9c1b766c153b6e584717b700bfc7449d3739ea963aba877e,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init00-legacy-batch3,legacy_reused,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,1000,1004,3,10,280,True,127,False,13,,,,,,,,5dd1080e33e3d41d7639253da85e14033ba98d30610519e9fa9eca5eccfadb1b,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_04/episode_00.mp4,0dcb6422cb30533007cee64ef457348192a27a9fbe258c06e1d09f06899f9593,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_04.npz,fb686b370317b89c8eb7741896ef78c788704106719c08c2a3b09c7529ad6071,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init01-legacy-batch3,legacy_reused,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,1001,1004,3,10,280,False,280,True,28,,,,,,,,35e73c298dabd6a42deb2308e8f33e0b27de6a30717efef413f0c2a34116b9b2,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_04/episode_01.mp4,5f1f76e0875a4cd7778d699ae9ba3e278e6cd9e9522af1879eaa2b8ae96e7a42,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_04.npz,fb686b370317b89c8eb7741896ef78c788704106719c08c2a3b09c7529ad6071,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init02-legacy-batch3,legacy_reused,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,1002,1004,3,10,280,True,129,False,13,,,,,,,,8fb3d340049667aa5f778e4b3d5420f2fa15b6f4f4f5d5fd4e692ba371353e53,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_04/episode_02.mp4,01afe1d2d524f51086874946537500148e7ca638dd1938a3ed64908645c0fdc8,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_04.npz,fb686b370317b89c8eb7741896ef78c788704106719c08c2a3b09c7529ad6071,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init03-env1003-policy1003,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,1,10,280,False,280,True,28,28,0.3297665329642833,0.30706425200014564,0.4049372067000604,55.96904382299999,972986368,b2e00cf0dc5f3d386dbc4589706e275e4f4e970057ba26109e2946865f4cc81d,b494b1cdf08e20114222a1d575e65bfc8023e3772c8b37a180a1184f80e00b2a,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init03-env1003-policy1003.mp4,a5508d3d6376d7b1a1f00abcd6fce85aa5f6edaadad8c8b98c60faca24d87c4e,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init03-env1003-policy1003.npz,1cf842fcbcd0b6b9b7002dc2142f8e4cedabbaba4c2dd631c934a3cd7c9ccbbc,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init04-env1004-policy1004,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,1004,1004,1,10,280,True,128,False,13,13,0.31495312553831284,0.2990041379998729,0.4149195145999328,30.09625004499958,972986368,e287c43a78ea07a9c8449a557439da34e9693e98eea1cf7ac6432fafc5d6dca7,0b46aab7b7ce2f1f925ec87d9f11b06047ac6438bbaf1694d82b59bc4524ae34,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init04-env1004-policy1004.mp4,ad76e3fba1103d93e36be6dd237be6b4804939353b21eda981d38b9194466136,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init04-env1004-policy1004.npz,e9a34406d7f3c027a91e26ec84f5bfc18a74401affc5af6975a93958bb50ffd8,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init05-env1005-policy1005,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,5,1005,1005,1,10,280,True,122,False,13,13,0.34369477969210915,0.3335646479999923,0.4384764013995663,30.26178378000077,972986368,c30ea5d3e69886d87e3535aa62687cdcfa1dfe69e1fe11426f4c6a100c3ad03a,89edfd0b77d956a40c271509f26961b3869541b8b6226e467dde89bc92e95bf3,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init05-env1005-policy1005.mp4,44862f0cc925c14908828a674838c5ae0ba97940fd4bea57f83b359c9dff545c,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init05-env1005-policy1005.npz,f4bb9656b554db1c56c74f0dc9139a3d2f3173343ce0dd6dacd633ddb7bb499b,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init06-env1006-policy1006,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,1006,1006,1,10,280,True,237,False,24,24,0.3404092039584157,0.3343912555001225,0.4137121189000936,51.27145890199972,972986368,3830cbfc49b627272a4ad361963684c1ca04f22b098be1cac740543dabec11f9,8a6164563bc23c23e224fdf3e114de3fc51ffa9105adf70a0b4ebe8b83db604d,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init06-env1006-policy1006.mp4,0252b0c9ccd5329d5e13ae85b102ea842ac8016bdb11a275d70c7acf2cf4c30c,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init06-env1006-policy1006.npz,8e0063bebf3e716487047469e9d4b187231eec7e634ce9fbf695939069105c44,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init07-env1007-policy1007,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7,1007,1007,1,10,280,True,129,False,13,13,0.3486763452307199,0.3221006590001707,0.433020213599775,32.97309820400005,972986368,0ef6ff44d8fd0c629c42daad3e6718275366b80020fa31a505c6c5ce6ee7806c,59b58f18c29f18c1151af9f59c6cfddb4867e8b27c5c510e1616c8e9725604eb,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init07-env1007-policy1007.mp4,4c71e89d03e7a850ccc5a6fed95671fcdae86698c914a513fb625d177126eb4a,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init07-env1007-policy1007.npz,1b1663fe94bfd58d0b2659fdfb788e483c52750403b308892dec094bc31e42f7,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init08-env1008-policy1008,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1008,1008,1,10,280,False,280,True,28,28,0.42522984135709,0.3896316579998711,0.6691547680994517,64.06725108999944,972986368,78dd7309009e214dbded5314e202373e52d141a48e54abcf69080fba1af81a3d,03303fa9a85c57ecde750783662064491b7eab379d264f6ea160b5c0f084345e,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init08-env1008-policy1008.mp4,442a95f78c4cf94d1fe89f84141b80f6df62b7f7987d83dddee10d844100677c,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init08-env1008-policy1008.npz,216bee68eebf1019e49bef92ad9f6c12ad17c62708bbde874804d8439744f79b,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task04-init09-env1009-policy1009,new_formal,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1009,1009,1,10,280,False,280,True,28,28,0.3231030031428678,0.30092788649972135,0.38899251205052676,56.89191475500047,972986368,5bc67c13f6551f154e5e819fed109e7100415b5097469cecc34a78cf6c05ddf0,d08ae750dc0179c07ec46b0df4f1f7d9b127638af3c9676929dd09a9ec0e1c5b,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task04-init09-env1009-policy1009.mp4,6ba1ee23a9f3ac2141df697a448e4bce51d850072c921590b8f91c891e78a66e,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task04-init09-env1009-policy1009.npz,64e00a3a7e7e911e9b11043a5659926d86cd835cdcdfbcd68dd6af2b38d54078,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init00-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,1000,1005,3,10,280,False,280,True,28,,,,,,,,82150273bcf79be332f6323bd79a53c7b3a0f5a888bb07932782e6603c9984f6,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_05/episode_00.mp4,e704f2245f4264c72a961b1873125797fdfe2cae3332e4b6ac2044582c6b855a,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_05.npz,9ad33d575beffbb9c77258c9865af57eabc814a03f015a800c280f60e24d085a,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init01-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,1001,1005,3,10,280,False,280,True,28,,,,,,,,52193953719ba4795d6f0d5b46cccc831d6641e2c3d6f3e62af55b0a60d62753,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_05/episode_01.mp4,22bbdca83db6fd4b4800c1aece8260561f7212f0a6ec08ae0bd7bc10e1a7c420,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_05.npz,9ad33d575beffbb9c77258c9865af57eabc814a03f015a800c280f60e24d085a,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init02-legacy-batch3,legacy_reused,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,1002,1005,3,10,280,False,280,True,28,,,,,,,,97ef6a395adb27d6bde1dbcc2848d5ba527ac8ee511a11b91911a1b118507caf,external_asset_root/stage7_action_horizon_ablation/videos/horizon_10/task_05/episode_02.mp4,75e602b0d0cda7f84035e7b41133489152d5f5759726e02a016dfaced1f9a3c2,external_asset_root/stage7_action_horizon_ablation/trajectories/horizon_10/task_05.npz,9ad33d575beffbb9c77258c9865af57eabc814a03f015a800c280f60e24d085a,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init03-env1003-policy1003,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,1,10,280,False,280,True,28,28,0.32079596507134867,0.29980327149951336,0.3885059888998512,55.756270015000155,972986368,051c2a47d181305a6cf1b2f17c5d8d8238e5247924d17431284ad5f2012178e1,eb38afe8a68142069916fccf985cf90c690ba3a6053434dce54efb44dec27c8a,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init03-env1003-policy1003.mp4,ab010412889fcbaa417af546db9220985412e519b94182f8fba3a598a806cdbd,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task05-init03-env1003-policy1003.npz,c7aaede7953baf86d87398336cff11b12d94de2126a3cf632b871b9fe2e7e820,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init04-env1004-policy1004,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,1,10,280,False,280,True,28,28,0.31970688467858316,0.29099987449990294,0.39715401739954354,55.54323209599988,972986368,8b159efeb1e499e58fa3dd05bb38d365d4318185c692086d7ce3c90298afd3d2,c5346f16b52b58aba57b349c4763acf85925853eba2a6c1143b6651814ed3fd6,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init04-env1004-policy1004.mp4,6b5091e345c5d3ff7d1c516b0ec9572e868297363a2f86353139d441295060bd,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task05-init04-env1004-policy1004.npz,5300fd18ce2bdada90b8b4ff54a4832771e2def98382c94187a4669fc98c1dad,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
formal-pretrained-h10-task05-init05-env1005-policy1005,new_formal,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,1,10,280,False,280,True,28,28,0.3178089092499964,0.3038618374998805,0.3975032663501679,52.37244072900012,972986368,280a7afbf97be90efc31fbb8ed667c1901a1c5a77e9946171fe39db47cfe40f6,917a0d9b00fc5bd49019cc6580d91fbb2538530d6fb75f82524bd70740fc82bd,outputs/statistical_evaluation_v1/videos/formal/pretrained-h10/formal-pretrained-h10-task05-init05-env1005-policy1005.mp4,4d550a08a96b833ac76e89378233c91c43b85486e9c90d7463287e64f73e57d4,outputs/statistical_evaluation_v1/trajectories/formal/pretrained-h10/formal-pretrained-h10-task05-init05-env1005-policy1005.npz,b6d5aa76545de38cdc81a8212b362db389fb59e8c1471239ec1581ec54d236e0,5d35f52af86f240c665ffef15a2bff0622474375ba01dec0f60351c3936838b5
