pair_id,benchmark_task_id,init_state_index,wm_relative_residual_nominal_influenced_anomaly_mean,wm_relative_residual_fault_influenced_anomaly_mean,wm_relative_residual_paired_effect,wm_action_residual_nominal_influenced_anomaly_mean,wm_action_residual_fault_influenced_anomaly_mean,wm_action_residual_paired_effect,no_action_residual_nominal_influenced_anomaly_mean,no_action_residual_fault_influenced_anomaly_mean,no_action_residual_paired_effect,latent_persistence_motion_nominal_influenced_anomaly_mean,latent_persistence_motion_fault_influenced_anomaly_mean,latent_persistence_motion_paired_effect,eef_path_length_nominal_influenced_anomaly_mean,eef_path_length_fault_influenced_anomaly_mean,eef_path_length_paired_effect,pixel_endpoint_mae_nominal_influenced_anomaly_mean,pixel_endpoint_mae_fault_influenced_anomaly_mean,pixel_endpoint_mae_paired_effect
task04-init03,4,3,0.7739781112395053,0.7175232373185321,-0.05645487392097326,1.3514558666188012,2.6196897496329905,1.2682338830141893,1.1322411497089901,2.319590172123873,1.187349022414883,1.8875163328878215,2.2959170743803416,0.40840074149252015,2.5604344861203296,2.7227739510019964,0.16233946488166673,1.6563168329795772,2.6401642746072924,0.9838474416277152
task04-init13,4,13,1.4841363060537969,1.5228810628373297,0.03874475678353284,2.7851878952662537,3.7514750771494754,0.9662871818832217,3.0053492158223,4.102589379635285,1.0972401638129852,1.7851535544278434,2.172595545866071,0.38744199143822744,1.5421051731004394,1.5919827178971877,0.04987754479674833,1.904003714863927,1.977065790175902,0.07306207531197484
task07-init10,7,10,0.8288354058519996,0.5644385710566062,-0.26439683479539333,0.3795823518625986,1.2742538926999096,0.894671540837311,0.3791979521875712,1.185726017610898,0.8065280654233267,0.44578663046714045,1.337838230971766,0.8920516005046255,0.7532492022593329,1.2929872263950213,0.5397380241356884,0.27824550127568487,1.357236966843167,1.0789914655674822
task07-init13,7,13,0.7868520533541326,1.651186902747586,0.8643348493934535,0.5819192842002507,0.4313102256918061,-0.15060905850844464,0.6827517929489312,0.792775757487163,0.11002396453823182,1.4666915972477557,0.5634326298635031,-0.9032589673842526,0.5211226693804225,0.2830924318273691,-0.23803023755305341,1.2852796978618137,0.33796657523308243,-0.9473131226287312
task08-init05,8,5,1.160334824542976,1.2579147122559249,0.09757988771294879,1.213711722585137,0.9496460627926862,-0.2640656597924509,1.2481911122947713,1.328601299317529,0.0804101870227576,1.5900236410187003,1.5487146952053097,-0.04130894581339062,3.7817746420391294,3.7780637440394713,-0.0037108979996580693,3.350168426643686,3.314653515853176,-0.03551491079051017
task08-init16,8,16,1.8048827679608848,1.9168585489191003,0.11197578095821559,1.5403077025188359,1.8773393829229672,0.33703168040413134,2.932967749341966,3.4352677620307537,0.5023000126887878,4.648298914038439,5.026372075102609,0.37807316106416966,3.5895415892707034,3.634109359430358,0.04456777015965452,5.194664444990501,5.509320589319373,0.3146561443288718
