pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,wm_relative_residual_raw,wm_action_residual_raw,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,wm_relative_residual_anomaly,wm_action_residual_anomaly,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init03,arm_actuator_gain_0p5,4,3,fault_influenced,47,57,-0.0087050199508667,0.5733671188354492,0.5820721387863159,0.27154940366744995,0.011304652318358421,11.306921005249023,0.13811299680920977,3.3205739980254814,3.2533531627330063,2.405931257783691,2.9820058123958737,2.595460646892738
task04-init03,arm_actuator_gain_0p5,4,3,fault_influenced,48,58,-0.027905523777008057,0.5774823427200317,0.6053878664970398,0.2996273934841156,0.01109919510781765,10.403036117553711,0.6708863680567666,3.2590819077007893,2.9041879938543405,2.310600928607828,2.9901325067442306,2.836644685721686
task04-init03,arm_actuator_gain_0p5,4,3,fault_influenced,49,59,-0.050724685192108154,0.582751989364624,0.6334766745567322,0.3476313352584839,0.011833577416837215,9.858516693115234,1.3040698337746182,3.1803397550168286,2.483543460196831,2.1476180512376932,2.961084606480549,2.981939065343126
task04-init03,arm_actuator_gain_0p5,4,3,fault_influenced,50,60,-0.04919642210006714,0.5457494258880615,0.5949458479881287,0.2877829074859619,0.013711486011743546,9.82654857635498,1.2616637653155522,3.7332537736369256,3.0605626608316516,2.3508153013779434,2.8868054457502534,2.990469133296417
task04-init13,nominal,4,13,pre,10,20,0.004622519016265869,0.6474361419677734,0.6428136229515076,1.164478063583374,0.11962442845106125,22.675283432006836,0.018830723385059735,1.3756762060885261,1.6358598151189188,0.024833390553151452,1.4092225216619434,0.39383006239103047
task04-init13,nominal,4,13,pre,11,21,-0.01846134662628174,0.6365315914154053,0.654992938041687,1.1305968761444092,0.119670569896698,22.838001251220703,0.7119688295179027,1.4923583251042067,1.4801295918306911,0.15210729479699958,1.411584942738203,0.3626956972880012
task04-init13,nominal,4,13,pre,12,22,0.03181648254394531,0.7858912348747253,0.75407475233078,1.1162240505218506,0.11942236125469208,22.83013153076172,0.7977210911896626,0.10583681467394862,0.21322476600145598,0.227167757794498,1.3988767729118647,0.3642014865814698
task04-init13,nominal,4,13,pre,13,23,-0.0006651878356933594,0.7557031512260437,0.7563683390617371,1.106516718864441,0.11877194046974182,23.030597686767578,0.177604438754345,0.21718517071047627,0.18389793020665332,0.27786320403520276,1.3655755239024485,0.32584436919849946
task04-init13,nominal,4,13,pre,14,24,-0.03170138597488403,0.7443827390670776,0.7760841250419617,1.1705338954925537,0.11772892624139786,23.32303237915039,1.1095268443375428,0.3383171396527611,0.06819701357873241,0.05645929062840292,1.3121736687616987,0.269890027348135
task04-init13,nominal,4,13,pre,15,25,-0.014703035354614258,0.6987313032150269,0.7134343385696411,1.1608972549438477,0.1163913905620575,23.6889591217041,0.5991182005357365,0.8268018548865205,0.7328714507851795,0.006133020740938782,1.2436924489924095,0.19987374481269096
task04-init13,nominal,4,13,pre,16,26,-0.042939603328704834,0.6537744998931885,0.6967141032218933,1.1556521654129028,0.114798404276371,24.04461097717285,1.4469762478975312,1.3078537836727169,0.9466639313029094,0.021258868578175185,1.1621322741091793,0.13182345523020753
task04-init13,nominal,4,13,pre,17,27,-0.06392592191696167,0.7186083793640137,0.7825343012809753,1.2548015117645264,0.11298512667417526,24.636791229248047,2.0771314110844643,0.6141108912597676,0.15067188006444873,0.49653742551805574,1.0692932837953386,0.018515912983219432
task04-init13,nominal,4,13,pre,18,28,-0.03904479742050171,0.7339159846305847,0.7729607820510864,1.2978509664535522,0.11107814311981201,25.372690200805664,1.330027101131098,0.45031470259693407,0.028260539501719573,0.7213583539565437,0.9716565912570322,0.1222907139130314
task04-init13,nominal,4,13,pre,19,29,-0.031582534313201904,0.8327493667602539,0.8643319010734558,1.2972749471664429,0.1087571457028389,25.660341262817383,1.1059580912974432,0.6072335568195761,1.1965729332686144,0.7183501581068662,0.8528225768447396,0.17732975776339122
task04-init13,nominal,4,13,pre,20,30,-0.028306782245635986,0.7873033285140991,0.8156101107597351,1.3734962940216064,0.10600879788398743,25.79244041442871,1.007597243966554,0.12094666054053634,0.5735941180907452,1.116407557221337,0.7121084158004268,0.20260555875395048
task04-init13,nominal,4,13,pre,21,31,0.02309441566467285,0.8840105533599854,0.8609161376953125,1.4144213199615479,0.10301145166158676,26.01392364501953,0.5358240150292549,1.1557443686123565,1.1528974400541459,1.330133895792875,0.5586456494971771,0.24498407512497952
task04-init13,nominal,4,13,pre,22,32,-0.001964092254638672,0.8664092421531677,0.8683733344078064,1.512556791305542,0.09987928718328476,25.960752487182617,0.21660657829790078,0.9674048053077592,1.2482485251145292,1.8426353418548536,0.39828024967625925,0.23481032618314146
task04-init13,nominal,4,13,pre,23,33,-0.010019540786743164,0.8095183372497559,0.819537878036499,1.4323495626449585,0.09625723212957382,25.520065307617188,0.45848713790842194,0.35865423782948314,0.6238163243893448,1.4237621239428218,0.2128326747211215,0.15048941031110152
task04-init13,nominal,4,13,pre,24,34,-0.015715420246124268,0.8382941484451294,0.8540095686912537,1.3431932926177979,0.09227778762578964,24.791540145874023,0.6295170322238466,0.6665644639820086,1.0645869295538555,0.9581535454274605,0.009086922116052736,0.011093685355846716
task04-init13,nominal,4,13,pre,25,35,0.0019584298133850098,0.7964136600494385,0.7944552302360535,1.2919987440109253,0.08838780224323273,23.78044891357422,0.0988251997543131,0.21843007201850118,0.303098261534317,0.6907957813877593,0.19007856408135423,0.18236812313556838
task04-init13,nominal,4,13,pre,26,36,0.03352010250091553,0.769677996635437,0.7361578941345215,1.1075313091278076,0.08499984443187714,22.827234268188477,0.8488756044254332,0.06764993150426768,0.44231780669113124,0.27256462065842196,0.36354046646809574,0.364755847690723
task04-init13,nominal,4,13,pre,27,37,0.0372769832611084,0.821426510810852,0.7841495275497437,1.0137906074523926,0.08209332823753357,21.736713409423828,0.9616832795094236,0.48607543855136454,0.17132489262170852,0.7621148771106718,0.512352776556154,0.5734156904373988
