pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init09,nominal,4,9,pre,29,39,0.6335257887840271,0.7411770820617676,0.06633226573467255,14.950908660888672,0.9718897542808768,1.6055800297754683,0.9855252686400132,1.7758637740702836
task04-init09,nominal,4,9,pre,30,40,0.6059115529060364,0.6353143453598022,0.06286605447530746,16.72664451599121,1.1544791021178789,2.010425578452635,1.1530566479429079,1.4695295547686482
task04-init09,nominal,4,9,pre,31,41,0.5627357959747314,0.6945258975028992,0.06071820855140686,19.044509887695312,1.439963492679603,1.7839858125613977,1.2568678594462368,1.0696719537369508
task04-init09,nominal,4,9,pre,32,42,0.5984561443328857,0.8145080804824829,0.0601668544113636,21.78512191772461,1.2037753489973713,1.3251439744120161,1.2835162985211037,0.5968858441276386
task04-init09,nominal,4,9,pre,33,43,0.6571266055107117,1.0292322635650635,0.060849327594041824,24.43068504333496,0.8158377181649495,0.5039850621966869,1.2505305209455435,0.1404967295145061
task04-init09,nominal,4,9,pre,34,44,0.6561949253082275,1.0190448760986328,0.062320541590452194,27.036701202392578,0.8219981233022073,0.5429441765831322,1.1794227633319754,0.30907009275719016
task04-init09,nominal,4,9,pre,35,45,0.779085099697113,1.1867878437042236,0.06408471614122391,29.25662612915039,0.009430399307133106,0.09854683217671235,1.0941554285660073,0.6920318758357473
task04-init09,nominal,4,9,pre,36,46,0.823178768157959,1.2417688369750977,0.06597654521465302,31.038522720336914,0.2821233559218403,0.3088078841862374,1.0027182049344188,0.9994288907514871
task04-init09,nominal,4,9,pre,37,47,0.879482626914978,1.2885699272155762,0.06847357749938965,32.68275833129883,0.6544126670066565,0.4877869437436912,0.8820298707494985,1.2830778528336773
task04-init09,nominal,4,9,pre,38,48,1.0294547080993652,1.4168739318847656,0.07168535143136978,34.88751983642578,1.646049901446317,0.9784535067479272,0.7267961366890205,1.6634237767382005
task04-init09,nominal,4,9,pre,39,49,1.1081831455230713,1.5263975858688354,0.07542496919631958,37.29497146606445,2.1666137913520283,1.3972993175750121,0.5460502803783448,2.078736005385646
task04-init09,nominal,4,9,pre,40,50,1.2228829860687256,1.6151018142700195,0.07974179089069366,39.377830505371094,2.925025835587923,1.7365264444739086,0.3374065946511162,2.438052395764276
task04-init09,nominal,4,9,fault_influenced,41,51,1.2282698154449463,1.534416675567627,0.07985863834619522,38.231040954589844,2.960644335663722,1.4279663196773524,0.33175904061489886,2.240218421340438
task04-init09,nominal,4,9,fault_influenced,42,52,1.113473892211914,1.2432219982147217,0.07730010896921158,34.21978759765625,2.20159697871071,0.3143651357527469,0.4554196958490405,1.548232526036003
task04-init09,nominal,4,9,fault_influenced,43,53,1.0104520320892334,1.0854623317718506,0.07301608473062515,29.03893280029297,1.5204014411674198,0.28894723562490704,0.6624781916975833,0.654477351185536
task04-init09,nominal,4,9,fault_influenced,44,54,0.8724324703216553,0.8480000495910645,0.06770209223031998,24.303674697875977,0.6077960052162956,1.19706231855784,0.919317843572823,0.16240742918732556
task04-init09,nominal,4,9,fault_influenced,45,55,0.9220218658447266,0.9326437711715698,0.06240205466747284,21.80365562438965,0.9356883078747734,0.8733635840181269,1.175483015520126,0.5936885732353006
task04-init09,nominal,4,9,fault_influenced,46,56,1.0033137798309326,0.9895186424255371,0.05457798019051552,20.857276916503906,1.4732022780148386,0.6558598695281148,1.5536417285390587,0.7569494443895459
task04-init09,nominal,4,9,fault_influenced,47,57,0.8989471197128296,0.9249477386474609,0.04717419296503067,21.085872650146484,0.7831147271194396,0.9027951347877976,1.9114868202366233,0.7175141334451487
task04-init09,nominal,4,9,fault_influenced,48,58,1.0106110572814941,1.0629420280456543,0.039410579949617386,22.77425765991211,1.5214529388902913,0.3750705024366851,2.2867232670434854,0.4262489081803974
task04-init09,nominal,4,9,fault_influenced,49,59,1.0187294483184814,1.1604746580123901,0.031805600970983505,25.443979263305664,1.5751329223408104,0.002081362698366175,2.6542925011511116,0.03430781301113926
task04-init09,nominal,4,9,fault_influenced,50,60,1.0538082122802734,1.335788607597351,0.024343406781554222,28.449949264526367,1.8070788165893885,0.6683629723116029,3.014960559626615,0.5528711291271543
task04-init09,arm_actuator_gain_0p5,4,9,pre,10,20,0.7025394439697266,1.1638681888580322,0.11937268078327179,23.84103775024414,0.5155614188570439,0.01089634692787056,1.5780616644650132,0.24221745710654355
