rollout_id,pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,commanded_h10_raw_mse,executed_h10_raw_mse,no_action_h10_raw_mse,persistence_h10_raw_mse
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,14,24,0.8410735130310059,0.8410735130310059,0.7690900564193726,1.2621517181396484
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,15,25,0.9003356695175171,0.9003356695175171,0.7861146926879883,1.1884615421295166
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,16,26,0.9384989738464355,0.9384989738464355,0.8544224500656128,1.1735622882843018
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,17,27,0.9390257596969604,0.9390257596969604,0.8789496421813965,1.2586288452148438
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,18,28,0.9923450946807861,0.9923450946807861,0.9590840339660645,1.2775709629058838
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,19,29,0.8782039880752563,0.8782039880752563,0.8825641870498657,1.2767462730407715
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,20,30,0.8475744128227234,0.8475744128227234,0.8588941097259521,1.371423602104187
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,21,31,0.927865207195282,0.927865207195282,0.969704270362854,1.3977159261703491
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,22,32,0.8584363460540771,0.8584363460540771,0.9137076735496521,1.3116189241409302
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,23,33,0.8728944063186646,0.8728944063186646,0.9328652620315552,1.3505091667175293
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,24,34,0.8881934881210327,0.8881934881210327,0.902498185634613,1.2699192762374878
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,25,35,0.9071726202964783,0.9071726202964783,0.8957304954528809,1.2163532972335815
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,26,36,0.8712559938430786,0.8712559938430786,0.8576454520225525,1.102250576019287
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,27,37,0.8649381399154663,0.8649381399154663,0.8309897184371948,1.015251874923706
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,28,38,0.7991613149642944,0.7991613149642944,0.7758945226669312,1.0012246370315552
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,29,39,0.8787187933921814,0.8787187933921814,0.8675707578659058,1.02483069896698
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,30,40,0.8003115057945251,0.8003115057945251,0.7916312217712402,0.9624942541122437
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,31,41,0.8200795650482178,0.8200795650482178,0.8203336596488953,1.0860095024108887
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,32,42,0.8107355833053589,0.8107355833053589,0.8389328718185425,1.173663854598999
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,33,43,0.9424593448638916,0.9424593448638916,1.023844599723816,1.2525348663330078
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,34,44,1.0456018447875977,1.0456018447875977,1.0834132432937622,1.3303627967834473
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,35,45,1.0340335369110107,1.0340335369110107,1.0731589794158936,1.3013453483581543
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,pre,36,46,1.091296672821045,1.091296672821045,1.1482046842575073,1.3221455812454224
